Date,총거래물량,총거래금액,평균단가,평균단가 편차,지역,작물명
2023-02-01,4035382.26,16458385380,4078.5195353463246,-1672.035344721687,전국,애호박
2023-03-01,6114927.550000001,19858921660,3247.613564939129,-841.1293743144911,전국,애호박
2023-04-01,7196469.569999999,15840729840,2201.1806881023194,205.30350252231847,전국,애호박
2023-05-01,8456642.239999998,16569403881,1959.336035598924,447.148155025714,전국,애호박
2023-06-01,8456338.58,13804231882,1632.4123911793513,774.0717994452866,전국,애호박
2023-07-01,6762086.119999999,11844170857,1751.5557546611076,654.9284359635303,전국,애호박
2023-08-01,1746488.41,3100453730,1775.2501031484087,631.2340874762292,전국,애호박
2020-01-01,2720.0,3808000,1400.0,75.2125910554737,서울,오이
2020-02-01,1340.0,3515000,2623.134328358209,-1147.9217373027354,서울,오이
2020-03-01,1300.0,1400000,1076.923076923077,398.2895141323968,서울,오이
2020-04-01,840.0,705500,839.8809523809524,635.3316386745213,서울,오이
2020-05-01,4320.0,2747000,635.8796296296297,839.332961425844,서울,오이
2020-06-01,122180.0,154551500,1264.94925519725,210.26333585822363,서울,오이
2020-07-01,187830.0,166273500,885.2339881808018,589.9786028746719,서울,오이
2020-08-01,153645.0,309458000,2014.110449412607,-538.8978583571334,서울,오이
2020-09-01,202482.0,446301000,2204.151480131567,-728.9388890760933,서울,오이
2020-10-01,120148.0,90803000,755.75956320538,719.4530278500937,서울,오이
2020-11-01,14870.0,17918500,1205.0100874243444,270.2025036311293,서울,오이
2020-12-01,330.0,399000,1209.090909090909,266.1216819645647,서울,오이
2021-01-01,0.0,0,0.0,1380.5948694245435,서울,오이
2021-02-01,230.0,211000,917.391304347826,463.2035650767175,서울,오이
2021-03-01,1345.0,2241500,1666.542750929368,-285.9478815048244,서울,오이
2021-04-01,4421.0,9596800,2170.7306039357613,-790.1357345112178,서울,오이
2021-05-01,30569.0,58597800,1916.902744610553,-536.3078751860096,서울,오이
2021-06-01,142651.0,189035900,1325.1635109462954,55.43135847824806,서울,오이
2021-07-01,278929.0,323522000,1159.872225548437,220.72264387610653,서울,오이
2021-08-01,255150.0,310796500,1218.0932784636489,162.50159096089465,서울,오이
2021-09-01,261648.0,377483000,1442.713110744206,-62.1182413196625,서울,오이
2021-10-01,81372.0,139907500,1719.3567812023791,-338.7619117778356,서울,오이
2021-11-01,22565.0,75779500,3358.276091291824,-1977.6812218672803,서울,오이
2021-12-01,2870.0,6287000,2190.5923344947737,-809.9974650702302,서울,오이
2022-01-01,13090.0,27531000,2103.2085561497324,-288.4931005536473,서울,오이
2022-02-01,10530.0,24209500,2299.097815764482,-484.3823601683971,서울,오이
2022-03-01,14140.0,25811000,1825.388967468176,-10.673511872090558,서울,오이
2022-04-01,15530.0,27518500,1771.9575016097874,42.75795398629771,서울,오이
2022-05-01,24620.0,33193500,1348.2331437855405,466.4823118105446,서울,오이
2022-06-01,66580.0,90292000,1356.1429858816462,458.57246971443897,서울,오이
2022-07-01,140685.0,347148500,2467.55873049721,-652.8432749011249,서울,오이
2022-08-01,178810.0,445379000,2490.7946982830936,-676.0792426870084,서울,오이
2022-09-01,269573.0,392509500,1456.0415917024332,358.673863893652,서울,오이
2022-10-01,131440.0,173065500,1316.688222763238,498.0272328328472,서울,오이
2022-11-01,21050.0,21267000,1010.3087885985748,804.4066669975103,서울,오이
2022-12-01,0.0,0,0.0,1814.715455596085,서울,오이
2023-01-01,3430.0,9907000,2888.338192419825,-1360.2632711219908,서울,오이
2023-02-01,1160.0,3318000,2860.344827586207,-1332.2699062883726,서울,오이
2023-03-01,857.0,2386000,2784.1306884480746,-1256.0557671502402,서울,오이
2023-04-01,70.0,126000,1800.0,-271.9250787021656,서울,오이
2023-05-01,23660.0,32051000,1354.6491969568892,173.42572434094518,서울,오이
2023-06-01,96620.0,103810000,1074.415234941006,453.6596863568284,서울,오이
2023-07-01,130450.0,239770000,1838.022230739747,-309.9473094419127,서울,오이
2023-08-01,59818.0,91603000,1531.361797452272,-3.28687615443755,서울,오이
2020-01-01,430514.0,1513741950,3516.127117817307,-2034.8214896762647,부산,오이
2020-02-01,499632.4,1480696080,2963.5709773825715,-1482.26534924153,부산,오이
2020-03-01,1039380.0,1655135842,1592.4261020993283,-111.12047395828677,부산,오이
2020-04-01,1414751.0,1578872900,1116.0076225427654,365.2980055982762,부산,오이
2020-05-01,1493296.4,1579825300,1057.9448929227983,423.3607352182432,부산,오이
2020-06-01,1508721.0,1499239030,993.7152263407218,487.5904018003198,부산,오이
2020-07-01,1328223.9,1457981160,1097.6923092559923,383.6133188850493,부산,오이
2020-08-01,1541879.6,2904709132,1883.8754543480568,-402.5698262070152,부산,오이
2020-09-01,1073186.7,2299521744,2142.7042880796043,-661.3986599385628,부산,오이
2020-10-01,1162562.8,1060746380,912.4207139605704,568.8849141804711,부산,오이
2020-11-01,836546.6,958323708,1145.571218626673,335.7344095143685,부산,오이
2020-12-01,602227.1,1165853569,1935.9035304123645,-454.5979022713229,부산,오이
2021-01-01,375345.0,1325733600,3532.04012308676,-1864.4853468244285,부산,오이
2021-02-01,413757.4,1243290515,3004.8780154747683,-1337.3232392124366,부산,오이
2021-03-01,865938.5,1850698140,2137.2166037195484,-469.6618274572168,부산,오이
2021-04-01,1123413.0,1723155560,1533.8575928888129,133.69718337351878,부산,오이
2021-05-01,1126638.0,1538783200,1365.818656924407,301.7361193379247,부산,오이
2021-06-01,1097639.0,1277834500,1164.16645181157,503.3883244507617,부산,오이
2021-07-01,1597561.4,1703012400,1066.0074786483951,601.5472976139365,부산,오이
2021-08-01,1577244.7,1971361600,1249.876826341531,417.6779499208008,부산,오이
2021-09-01,1017393.5,1636683500,1608.702532500945,58.85224376138672,부산,오이
2021-10-01,798115.0,1560367850,1955.0664377940525,-287.51166153172085,부산,오이
2021-11-01,509717.0,1353172600,2654.752735341376,-987.1979590790444,부산,오이
2021-12-01,333980.0,886768250,2655.15375172166,-987.598975459328,부산,오이
2022-01-01,489412.0,1583383470,3235.2771693378995,-1383.7607298618568,부산,오이
2022-02-01,425807.0,1170863780,2749.7523056220307,-898.235866145988,부산,오이
2022-03-01,737447.6,1960240850,2658.1425581966773,-806.6261187206346,부산,오이
2022-04-01,1132300.0,1865918000,1647.9007330212842,203.6157064547585,부산,오이
2022-05-01,1463853.0,1789004900,1222.120595442302,629.3958440337408,부산,오이
2022-06-01,1213554.0,1744909300,1437.8505612440815,413.6658782319612,부산,오이
2022-07-01,1135501.0,2894648472,2549.2258236672624,-697.7093841912197,부산,오이
2022-08-01,1420611.0,2665724000,1876.463014857692,-24.946575381648927,부산,오이
2022-09-01,1025824.8,1565229300,1525.825170146013,325.6912693300296,부산,오이
2022-10-01,1060063.0,1479087900,1395.283016198094,456.2334232779488,부산,오이
2022-11-01,845492.0,1056072350,1249.062498521571,602.4539409544718,부산,오이
2022-12-01,527897.0,1476183450,2796.3474882410774,-944.8310487650348,부산,오이
2023-01-01,392630.9,1670488600,4254.602987182109,-2283.6205983593272,부산,오이
2023-02-01,384482.3,1713466250,4456.554306921281,-2485.571918098499,부산,오이
2023-03-01,777951.0,2297217200,2952.907316784733,-981.9249279619514,부산,오이
2023-04-01,1090540.1,2174104900,1993.603811542556,-22.62142271977428,부산,오이
2023-05-01,1431614.4,1966951200,1373.939239504716,597.0431493180658,부산,오이
2023-06-01,1396719.7,1781727600,1275.6515140439417,695.3308747788401,부산,오이
2023-07-01,1318353.1,2037195700,1545.2580192666137,425.7243695561681,부산,오이
2023-08-01,544861.4,820247700,1505.4244987807908,465.55789004199096,부산,오이
2020-01-01,524933.0,1848774900,3521.9254647736,-2057.315712011745,대구,오이
2020-02-01,621683.0,1826397600,2937.8277996985603,-1473.218046936705,대구,오이
2020-03-01,1336225.0,2235324800,1672.865572789014,-208.2558200271588,대구,오이
2020-04-01,2075460.0,2355010800,1134.693417362898,329.9163353989575,대구,오이
2020-05-01,2256223.0,2304184700,1021.2575175414842,443.3522352203712,대구,오이
2020-06-01,2660200.0,2839547355,1067.4187485903317,397.1910041715237,대구,오이
2020-07-01,2241124.0,2427887600,1083.3347909352628,381.2749618265925,대구,오이
2020-08-01,2185106.0,4267180800,1952.848420168175,-488.2386674063196,대구,오이
2020-09-01,1840035.0,3703494300,2012.7303556725824,-548.120602910727,대구,오이
2020-10-01,1605197.0,1354271800,843.679498528841,620.9302542330144,대구,오이
2020-11-01,949930.0,1219439700,1283.715326392471,180.8944263693843,대구,오이
2020-12-01,648938.0,1365596500,2104.355886078485,-639.7461333166298,대구,오이
2021-01-01,452529.0,1603418700,3543.23965977871,-1940.686271459466,대구,오이
2021-02-01,554724.5,1597133300,2879.146855781564,-1276.5934674623202,대구,오이
2021-03-01,1123442.0,2510320400,2234.4904320828314,-631.9370437635873,대구,오이
2021-04-01,1800240.0,2723120900,1512.643258676621,89.91012964262313,대구,오이
2021-05-01,1939630.0,2717811300,1401.2008991405578,201.35248917868623,대구,오이
2021-06-01,2504760.0,2719337800,1085.6680081125537,516.8853802066903,대구,오이
2021-07-01,2634043.0,2823297100,1071.8492826426902,530.7041056765538,대구,오이
2021-08-01,2092257.0,2785616700,1331.3931797097584,271.1602086094856,대구,오이
2021-09-01,1838280.0,2647653100,1440.288258589551,162.26512972969294,대구,오이
2021-10-01,1340979.0,2517038400,1877.015523733034,-274.46213541378984,대구,오이
2021-11-01,787184.0,2182878800,2773.022317526779,-1170.4689292075348,대구,오이
2021-12-01,395981.0,1159445200,2928.032405595218,-1325.4790172759738,대구,오이
2022-01-01,543760.0,1797218000,3305.167721053406,-1468.482736552079,대구,오이
2022-02-01,667957.0,1812310300,2713.214024256052,-876.5290397547253,대구,오이
2022-03-01,1124290.0,3080216600,2739.6993658219853,-903.0143813206583,대구,오이
2022-04-01,1721450.0,2860064600,1661.4276336809085,175.25735082041842,대구,오이
2022-05-01,2618580.0,3049857000,1164.69880622322,671.986178278107,대구,오이
2022-06-01,2181380.0,3248548500,1489.2171469436778,347.4678375576491,대구,오이
2022-07-01,1840156.0,4914988700,2670.963059653638,-834.2780751523112,대구,오이
2022-08-01,1999287.0,3982367200,1991.8937101076533,-155.20872560632642,대구,오이
2022-09-01,1812400.0,2473108900,1364.5491613330391,472.1358231682877,대구,오이
2022-10-01,1549407.0,2126171600,1372.2486086612491,464.43637584007774,대구,오이
2022-11-01,1013982.0,1284172700,1266.4649865579468,570.2199979433801,대구,오이
2022-12-01,612574.5,1853160350,3025.1999552707466,-1188.5149707694195,대구,오이
2023-01-01,440599.3,2032086240,4612.095933879151,-2691.034202125774,대구,오이
2023-02-01,436509.0,1995740900,4572.049831733138,-2650.9880999797606,대구,오이
2023-03-01,1001660.0,3161332500,3156.093384980932,-1235.0316532275551,대구,오이
2023-04-01,1497508.0,3021924400,2017.968785475604,-96.90705372222668,대구,오이
2023-05-01,2287530.0,3083761400,1348.0747356318825,572.9869961214945,대구,오이
2023-06-01,2656008.0,3233615300,1217.471972975985,703.589758777392,대구,오이
2023-07-01,1989268.0,3405507100,1711.939819069125,209.12191268425204,대구,오이
2023-08-01,815690.0,1437406500,1762.197035638539,158.8646961148379,대구,오이
2020-01-01,0.0,0,0.0,-1493.6633927184791,대전,오이
2020-02-01,0.0,0,0.0,-1087.4193076120962,대전,오이
2020-03-01,1520.0,2064200,1358.0263157894738,-475.7711477574185,대전,오이
2020-04-01,975.0,812500,833.3333333333334,207.8382091462832,대전,오이
2020-05-01,3460.0,3405100,984.1329479768788,529.2603776982912,대전,오이
2020-06-01,13240.0,14022950,1059.1351963746224,333.19248723750366,대전,오이
2020-07-01,21815.0,20739076,950.6796241118496,657.6412825198043,대전,오이
2020-08-01,33880.0,60202545,1776.934622195986,33.82737903715429,대전,오이
2020-09-01,33230.0,69978050,2105.869696057779,-817.3773326405374,대전,오이
2020-10-01,13760.0,10961300,796.6061046511628,426.0734071214463,대전,오이
2020-11-01,70.0,75200,1074.2857142857142,463.7986384528463,대전,오이
2020-12-01,2720.0,6091100,2239.375,-139.4317940985825,대전,오이
2021-01-01,2020.0,6441300,3188.762376237624,-367.8155537873031,대전,오이
2021-02-01,2890.0,6406500,2216.782006920416,-2237.3361017325087,대전,오이
2021-03-01,3360.0,6902000,2054.1666666666665,-1429.875427575205,대전,오이
2021-04-01,8090.0,11232200,1388.4054388133495,-669.3135364118434,대전,오이
2021-05-01,7940.0,11174500,1407.367758186398,-518.6243230009873,대전,오이
2021-06-01,24420.0,26258820,1075.2997542997543,-83.38208591304328,대전,오이
2021-07-01,61650.0,57407850,931.1897810218978,365.06224873636506,대전,오이
2021-08-01,59917.0,67585700,1127.9887177261878,115.7147514981873,대전,오이
2021-09-01,58055.0,91121608,1569.573817931272,-314.5852141585442,대전,오이
2021-10-01,12740.0,16840500,1321.8602825745684,-1140.6807705245735,대전,오이
2021-11-01,2380.0,6039700,2537.6890756302523,-1831.2230806753528,대전,오이
2021-12-01,0.0,0,0.0,-860.6954767325085,대전,오이
2022-01-01,800.0,2559400,3199.25,-914.9760538637169,대전,오이
2022-02-01,460.0,1173400,2550.8695652173915,-228.1219080095707,대전,오이
2022-03-01,960.0,2264200,2358.5416666666665,-846.6103757816688,대전,오이
2022-04-01,3330.0,5209300,1564.3543543543544,-49.34398449543869,대전,오이
2022-05-01,4360.0,5109100,1171.8119266055046,465.7833622549974,대전,오이
2022-06-01,33150.0,51089000,1541.1463046757165,127.69554078901024,대전,오이
2022-07-01,39150.0,93915600,2398.8659003831417,-857.3688029333309,대전,오이
2022-08-01,69109.5,133859065,1936.9126531084728,-525.2561462572778,대전,오이
2022-09-01,87216.0,116235666,1332.7332828838746,-459.9286263813808,대전,오이
2022-10-01,33898.0,43221650,1275.050150451354,64.05179283896814,대전,오이
2022-11-01,3280.0,3787500,1154.7256097560976,321.9147024388044,대전,오이
2022-12-01,980.0,2726600,2782.244897959184,-662.7655212770371,대전,오이
2023-01-01,0.0,0,0.0,1334.9441262629282,대전,오이
2023-02-01,570.0,2740600,4808.070175438596,-2565.055873737072,대전,오이
2023-03-01,2690.0,7632800,2837.472118959108,-1866.8740555552536,대전,오이
2023-04-01,3600.0,6820000,1894.4444444444443,-1163.316500135282,대전,오이
2023-05-01,12510.0,14914800,1192.230215827338,-647.9499788317637,대전,오이
2023-06-01,38660.0,37119073,960.14156751164,-42.793565531601416,대전,오이
2023-07-01,47352.5,71571105,1511.4535663375746,14.648671262227026,대전,오이
2023-08-01,20070.0,26673700,1329.0333831589437,94.597843245773,대전,오이
2020-01-01,3760.0,11296800,3004.468085106383,-1697.0635377440558,광주,오이
2020-02-01,6250.0,16238900,2598.224,-1290.8194526376728,광주,오이
2020-03-01,11010.0,21872200,1986.5758401453224,-679.1712927829951,광주,오이
2020-04-01,19990.0,26046300,1302.9664832416208,4.4380641207064855,광주,오이
2020-05-01,16270.0,15969726,981.5443146896127,325.8602326727146,광주,오이
2020-06-01,46210.0,54417460,1177.6122051504003,129.792342211927,광주,오이
2020-07-01,81880.0,69857020,853.1634098680996,454.2411374942277,광주,오이
2020-08-01,72730.0,107420560,1476.9773133507497,-169.57276598842236,광주,오이
2020-09-01,26370.0,61394160,2328.1820250284413,-1020.777477666114,광주,오이
2020-10-01,39875.0,43253660,1084.7312852664577,222.67326209586963,광주,오이
2020-11-01,18170.0,19024100,1047.0060539350577,260.3984934272696,광주,오이
2020-12-01,2960.0,4884700,1650.2364864864865,-342.83193912415913,광주,오이
2021-01-01,1460.0,2380500,1630.4794520547946,-185.01143684041017,광주,오이
2021-02-01,60.0,210000,3500.0,-2054.531984785616,광주,오이
2021-03-01,4450.0,11981800,2692.5393258426966,-1247.0713106283122,광주,오이
2021-04-01,16840.0,32534500,1931.977434679335,-486.5094194649505,광주,오이
2021-05-01,20970.0,37353614,1781.2882212684788,-335.82020605409434,광주,오이
2021-06-01,35273.0,47479080,1346.0459841805348,99.42203103384963,광주,오이
2021-07-01,88510.0,79446722,897.6016495311264,547.866365683258,광주,오이
2021-08-01,88077.0,101019840,1146.9491467693042,298.5188684450802,광주,오이
2021-09-01,33800.0,53311020,1577.2491124260357,-131.78109721165129,광주,오이
2021-10-01,28230.0,67846420,2403.344668792065,-957.8766535776806,광주,오이
2021-11-01,13962.0,43196850,3093.886978942845,-1648.4189637284603,광주,오이
2021-12-01,3840.0,8153700,2123.359375,-677.8913597856156,광주,오이
2022-01-01,1540.0,3975700,2581.6233766233768,-611.4453180230978,광주,오이
2022-02-01,2600.0,4926400,1894.7692307692307,75.40882783104826,광주,오이
2022-03-01,6170.0,15506800,2513.257698541329,-543.0796399410499,광주,오이
2022-04-01,29910.0,51325300,1715.9913072550987,254.18675134518023,광주,오이
2022-05-01,36460.0,43783500,1200.8639605046626,769.3140980956164,광주,오이
2022-06-01,38160.0,58726400,1538.9517819706498,431.2262766296292,광주,오이
2022-07-01,86942.0,219443010,2524.016125692991,-553.838067092712,광주,오이
2022-08-01,95762.0,209901060,2191.903469016938,-221.7254104166589,광주,오이
2022-09-01,55998.0,119084000,2126.575949141041,-156.39789054076186,광주,오이
2022-10-01,55480.0,88912000,1602.595529920692,367.5825286795871,광주,오이
2022-11-01,18700.0,25146500,1344.7326203208556,625.4454382794233,광주,오이
2022-12-01,5450.0,12695300,2329.412844036697,-359.2347854364182,광주,오이
2023-01-01,0.0,0,0.0,1517.709928156752,광주,오이
2023-02-01,460.0,1794000,3900.0,-2382.2900718432484,광주,오이
2023-03-01,660.0,2113200,3201.818181818182,-1684.10825366143,광주,오이
2023-04-01,17880.0,44668900,2498.26062639821,-980.5506982414583,광주,오이
2023-05-01,37490.0,74338700,1982.894105094692,-465.18417693794,광주,오이
2023-06-01,37475.0,51630720,1377.7376917945296,139.97223636222225,광주,오이
2023-07-01,99846.0,131826220,1320.2954550007012,197.4144731560507,광주,오이
2023-08-01,44068.0,54659580,1240.3462830171552,277.36364513959666,광주,오이
2020-01-01,961927.0,3377621650,3511.3076667980004,-2041.3914842019728,전국,오이
2020-02-01,1128905.4,3326847580,2946.9675492738365,-1477.051366677809,전국,오이
2020-03-01,2389435.0,3915797042,1638.796218352874,-168.88003575684638,전국,오이
2020-04-01,3512016.0,3961448000,1127.9698042377938,341.9463783582337,전국,오이
2020-05-01,3773569.4,3906131826,1035.1291872358304,434.7869953601971,전국,오이
2020-06-01,4350551.0,4561778295,1048.5518489497078,421.36433364631966,전국,오이
2020-07-01,3860872.9,4142738356,1073.0056293746422,396.91055322138527,전국,오이
2020-08-01,3987240.6,7648971037,1918.362046423785,-448.4458638277574,전국,오이
2020-09-01,3175303.7,6580689254,2072.459794633188,-602.5436120371603,전국,오이
2020-10-01,2941542.8,2560036140,870.3038895099538,599.6122930860737,전국,오이
2020-11-01,1819586.6,2214781208,1217.1892274871666,252.7269551088609,전국,오이
2020-12-01,1257175.1,2542824869,2022.64972397242,-552.7335413763924,전국,오이
2021-01-01,831354.0,2937974100,3533.962788415044,-1920.4335804748207,전국,오이
2021-02-01,971661.9,2847251315,2930.2901708917475,-1316.7609629515246,전국,오이
2021-03-01,1998535.5,4382143840,2192.67750810531,-579.1483001650872,전국,오이
2021-04-01,2953004.0,4499639960,1523.7500389433949,89.77916899682805,전국,오이
2021-05-01,3125747.0,4363720414,1396.0568190579725,217.47238888225047,전국,오이
2021-06-01,3804743.0,4259946100,1119.640958666591,493.888249273632,전국,오이
2021-07-01,4660693.4,4986686072,1069.945101301879,543.5841066383439,전국,오이
2021-08-01,4072645.7,5236380340,1285.744139245896,327.78506869432704,전국,오이
2021-09-01,3209176.5,4806252228,1497.6590499151418,115.87015802508108,전국,오이
2021-10-01,2261436.0,4302000670,1902.3313814761948,-288.80217353597186,전국,오이
2021-11-01,1335808.0,3661067450,2740.7138226451707,-1127.1846147049478,전국,오이
2021-12-01,736671.0,2060654150,2797.251622501768,-1183.722414561545,전국,오이
2022-01-01,1048602.0,3414667570,3256.400016402792,-1414.463120799824,전국,오이
2022-02-01,1107354.0,3013483380,2721.336970833175,-879.4000752302072,전국,오이
2022-03-01,1883007.6,5084039450,2699.9569465359564,-858.0200509329884,전국,오이
2022-04-01,2902520.0,4810035700,1657.1929564654165,184.74393913755148,전국,오이
2022-05-01,4147873.0,4920948000,1186.3786572057534,655.5582383972146,전국,오이
2022-06-01,3532824.0,5193565200,1470.0888580919966,371.8480375109714,전국,오이
2022-07-01,3242434.0,8470144282,2612.27962758841,-770.3427319854422,전국,오이
2022-08-01,3763579.5,7437230325,1976.1055465946715,-134.16865099170354,전국,오이
2022-09-01,3251011.8,4666167366,1435.296963855991,406.639931746977,전국,오이
2022-10-01,2830288.0,3910458650,1381.646903071348,460.2899925316199,전국,오이
2022-11-01,1902504.0,2390446050,1256.4736000555058,585.4632955474622,전국,오이
2022-12-01,1146901.5,3344765700,2916.349573176075,-1074.412677573107,전국,오이
2023-01-01,836660.2,3712481840,4437.2635868181615,-2512.409678323431,전국,오이
2023-02-01,823181.3,3717059750,4515.4812797618215,-2590.627371267091,전국,오이
2023-03-01,1783818.0,5470681700,3066.8384891283754,-1141.984580633645,전국,오이
2023-04-01,2609598.1,5247644200,2010.9012954906727,-86.04738699594282,전국,오이
2023-05-01,3792804.4,5172017100,1363.6392902307327,561.2146182639976,전국,오이
2023-06-01,4225482.7,5207902693,1232.4988794771305,692.3550290175999,전국,오이
2023-07-01,3585269.6,5885870125,1641.6813187493626,283.17258974536776,전국,오이
2023-08-01,1484507.4,2430590480,1637.3043879740849,287.5495205206455,전국,오이
2020-01-01,196129.0,166768400,850.2995477466361,-33.01040046925948,서울,양파
2020-02-01,161702.0,172359880,1065.910625718915,-248.62147844153844,서울,양파
